,Close
0,9.20301359659
1,9.20502627715
2,9.20643274715
3,9.20572975942
4,9.21193909334
5,9.21761385594
6,9.22068666403
7,9.22532750178
8,9.22581994282
9,9.22029070283
10,9.22009266342
11,9.22068666403
12,9.21741528565
13,9.21263773102
14,9.2217747496
15,9.2281802901
16,9.22827851711
17,9.23366619728
18,9.2297507655
19,9.23024103368
20,9.22581994282
21,9.22365138604
22,9.22236775219
23,9.21642184229
24,9.22029070283
25,9.21054035198
26,9.20623194393
27,9.20663351004
28,9.19319421314
29,9.19948162864
30,9.1999869599
31,9.20281210556
32,9.20412107216
33,9.20743615883
34,9.20512680492
35,9.20432229965
36,9.20663351004
37,9.21741528565
38,9.21771312631
39,9.21343557688
40,9.20230820028
41,9.20512680492
42,9.21920100041
43,9.21622303513
44,9.21243817006
45,9.20623194393
46,9.21004032697
47,9.21900274505
48,9.22965268301
49,9.24222656084
50,9.2444519016
51,9.25512251475
52,9.25712853347
53,9.25090633372
54,9.2549312553
55,9.25970180151
56,9.25760556444
57,9.26179365357
58,9.27809247403
59,9.28748658115
60,9.29917508568
61,9.31018570695
62,9.29963247945
63,9.30583235344
64,9.30501398558
65,9.29789326898
66,9.29560021593
67,9.29789326898
68,9.30008966412
69,9.3044680347
70,9.30701325924
71,9.30746708271
72,9.29706837549
73,9.29954101743
74,9.28572609888
75,9.28757915232
76,9.28739400142
77,9.28377669005
78,9.29339392711
79,9.29670153762
80,9.3039217856
81,9.30683167216
82,9.31515073633
83,9.31739944427
84,9.32000162619
85,9.31036668604
86,9.31109027508
87,9.29468152041
88,9.29035230995
89,9.26511260782
90,9.269080867
91,9.2704942948
92,9.24387185518
93,9.22286165253
94,9.22670572606
95,9.21652123105
96,9.21263773102
97,9.23513054078
98,9.22444049635
99,9.22187360779
100,9.22660734444
101,9.22434189161
102,9.20432229965
103,9.20160230603
104,9.22345401112
105,9.23581316795
106,9.23542315234
107,9.241451367
108,9.24474179869
109,9.24734709761
110,9.24232341783
111,9.23756635823
112,9.22513045745
113,9.21602418844
114,9.2225653416
115,9.22984883836
116,9.23376388692
117,9.22729581263
118,9.2255245073
119,9.22483481813
120,9.23454506067
121,9.24096656552
122,9.24686514666
123,9.24744345993
124,9.25061821847
125,9.24464517567
126,9.247250726
127,9.25157827999
128,9.25550492393
129,9.24696155543
130,9.24831030323
131,9.24522477383
132,9.23698230292
133,9.22562299551
134,9.22798380715
135,9.23425219202
136,9.23092700558
137,9.21920100041
138,9.20482519129
139,9.18019039503
140,9.18389372196
141,9.19013766466
142,9.20351714663
143,9.21393390749
144,9.21173939289
145,9.21024036698
146,9.20512680492
147,9.21900274505
148,9.23347078937
149,9.25253742068
150,9.24125747461
151,9.2347402588
152,9.23892782883
153,9.247250726
154,9.24859908409
155,9.24580403625
156,9.25359141397
157,9.25129035831
158,9.25426155903
159,9.26226846484
160,9.25779631313
161,9.26274305077
162,9.26350192009
163,9.26426021397
164,9.26568046701
165,9.26624800391
166,9.26672070541
167,9.26728765242
168,9.26709870579
169,9.27143547134
170,9.26955223161
171,9.26350192009
172,9.25512251475
173,9.25922576971
174,9.25646030759
175,9.25846364716
176,9.26236340004
177,9.26662618299
178,9.26898656741
179,9.27199975236
180,9.26473385581
181,9.2640706944
182,9.26112853881
183,9.25960661328
184,9.269080867
185,9.2704942948
186,9.2727516321
187,9.27322127002
188,9.27369068748
189,9.2629328221
190,9.26738211234
191,9.27256371516
192,9.28154413098
193,9.27584717418
194,9.27509761919
195,9.27771860731
196,9.27659616775
197,9.28544784446
198,9.28340494283
199,9.28200965867
200,9.28359083372
201,9.29145942326
202,9.31271643859
203,9.30837411225
204,9.32179229727
205,9.319374133
206,9.31964310687
207,9.32161337439
208,9.32116592707
209,9.32839003875
210,9.32098689206
211,9.32812340763
212,9.33908532787
213,9.33238099789
214,9.32179229727
215,9.32071827945
216,9.32714515152
217,9.32678918462
218,9.32945585287
219,9.33441468708
220,9.33273498019
221,9.32998833424
222,9.33114107212
223,9.32874543635
224,9.32812340763
225,9.32438308802
226,9.32036001701
227,9.32223946447
228,9.32794561405
229,9.33846969969
230,9.3439092639
231,9.35131896524
232,9.35504659298
233,9.35383447161
234,9.35530614223
235,9.34714141347
236,9.33406129897
237,9.32821229257
238,9.33978843916
239,9.33609157728
240,9.3430339137
241,9.3462688892
242,9.34661799027
243,9.35513311688
244,9.35131896524
245,9.34783888516
246,9.3494064201
247,9.35131896524
248,9.35383447161
249,9.35383447161
250,9.35513311688
251,9.35660287895
252,9.36563325638
253,9.37279929967
254,9.37788664319
255,9.37687124286
256,9.37788664319
257,9.38706295037
258,9.38320064498
259,9.38513366235
260,9.3906599261
261,9.38160098141
262,9.38084235196
263,9.38058934754
264,9.3705015241
265,9.3757700611
266,9.37949225472
267,9.38940663605
268,9.39207842523
269,9.38823547982
270,9.38353709044
271,9.37780206586
272,9.38151671767
273,9.38773313553
274,9.39341164766
275,9.39499254411
276,9.3948262516
277,9.3994720207
278,9.40491982617
279,9.40500214085
280,9.40566041456
281,9.40524904428
282,9.40327210788
283,9.4048375047
284,9.40927319458
285,9.40877882824
286,9.41629707187
287,9.41914156157
288,9.42641902557
289,9.43420366421
290,9.43156207773
291,9.43340392009
292,9.42666069794
293,9.42124938562
294,9.41442342055
295,9.41711060917
296,9.42698283695
297,9.42585489613
298,9.431000843
299,9.43404376655
300,9.43172237267
301,9.43675855582
302,9.43691802002
303,9.43292376643
304,9.43236329562
305,9.43755562266
306,9.44176950288
307,9.44065812704
308,9.44754460694
309,9.44383021534
310,9.44801779307
311,9.44359265744
312,9.43906830158
313,9.44430516192
314,9.44383021534
315,9.4416108105
316,9.43938646894
317,9.44049925818
318,9.43771495982
319,9.40976483667
320,9.41751712977
321,9.39706887059
322,9.41181074761
323,9.40755054126
324,9.40294223818
325,9.41066555321
326,9.42011495555
327,9.43076021737
328,9.42754633062
329,9.43003799289
330,9.42963653156
331,9.42666069794
332,9.43516251367
333,9.43148192062
334,9.43564159384
335,9.4368382911
336,9.4338038721
337,9.42205890562
338,9.42294862138
339,9.42706335549
340,9.43819281902
341,9.44541249416
342,9.44912102407
343,9.44533343965
344,9.44485898131
345,9.44896349414
346,9.45461899582
347,9.45641889457
348,9.43132158713
349,9.44010197559
350,9.44880593939
351,9.45061632203
352,9.45069496002
353,9.44801779307
354,9.45399218392
355,9.45312967554
356,9.45069496002
357,9.44817547203
358,9.45477563742
359,9.45258041898
360,9.45516713412
361,9.44762348684
362,9.44422601982
363,9.45454066582
364,9.46164368908
365,9.46583494017
366,9.46047632835
367,9.46358626711
368,9.46645437496
