,Close
0,0.0
1,0.000977284112643
2,0.00154285641113
3,0.000611374610992
4,0.00529460785711
5,0.00886736393683
6,0.00992516747024
7,0.0123567083525
8,0.011070230622
9,0.00483220781741
10,0.00408108880861
11,0.00415030420612
12,0.000785508313951
13,-0.00358801405983
14,0.00501162080692
15,0.0103547451525
16,0.0095149189812
17,0.013608728
18,0.00887677055517
19,0.00859956963282
20,0.00384473665614
21,0.00154540592288
22,0.000241786422762
23,-0.00527725967338
24,-0.00130493824786
25,-0.0102570060668
26,-0.0135303181049
27,-0.0122094863584
28,-0.023877483871
29,-0.0163908133551
30,-0.0148153399495
31,-0.0111914405662
32,-0.00923096609208
33,-0.00552965656361
34,-0.00733187984626
35,-0.00761448773941
36,-0.00496581160352
37,0.00544863208091
38,0.00538606478697
39,0.0010394466985
40,-0.00946323925501
41,-0.00623554080019
42,0.00735866005548
43,0.00411380936638
44,0.000308999673461
45,-0.00554126875213
46,-0.00162872945767
47,0.00689463976072
48,0.0164981449166
49,0.0273441240684
50,0.0278177976303
51,0.0362154701283
52,0.0359709044431
53,0.0280018368107
54,0.0301509892062
55,0.0328812073551
56,0.0289904535407
57,0.0312486804938
58,0.0447874855835
59,0.0510425174775
60,0.0591031935862
61,0.0660659334192
62,0.0523129334915
63,0.0551452089123
64,0.0512046151816
65,0.0415537505785
66,0.0370102260923
67,0.037053057123
68,0.0370048418573
69,0.0390190880737
70,0.0391922190972
71,0.0373855611571
72,0.0254495256372
73,0.0263328935795
74,0.0118060409687
75,0.0128828415878
76,0.0119765831302
77,0.0078848603327
78,0.0165094281611
79,0.0186937369491
80,0.0244459052484
81,0.0258068461295
82,0.0321945844313
83,0.0324949172337
84,0.0331126167279
85,0.0221507401791
86,0.0215820018141
87,0.00488108345149
88,0.000520716384223
89,-0.0233239088902
90,-0.0182636064189
91,-0.015899773282
92,-0.0401244862116
93,-0.0576883515647
94,-0.0508096721187
95,-0.0575574027164
96,-0.057979728466
97,-0.0334882354403
98,-0.0416905720443
99,-0.0417657549477
100,-0.0349474706371
101,-0.0351185375802
102,-0.0520353749038
103,-0.0516746047368
104,-0.0281451720999
105,-0.0148980676598
106,-0.0144282498621
107,-0.00792765483727
108,-0.00437647511856
109,-0.00167159444893
110,-0.00631887917519
111,-0.0104533289307
112,-0.0216026734851
113,-0.0289829983393
114,-0.0211806371458
115,-0.0131161929535
116,-0.00868412340994
117,-0.0143008369708
118,-0.0151691479955
119,-0.0149678789574
120,-0.00496227570443
121,0.0013772575853
122,0.00686714165951
123,0.00702724950311
124,0.00962899412207
125,0.00345061674461
126,0.00571603884539
127,0.00947954228862
128,0.0126533176441
129,0.00387914892842
130,0.00493432555847
131,0.0017449805139
132,-0.00613264613101
