,Close
9,0.00610268872365
10,0.00419674263024
11,0.00322470455392
12,-0.00114492767856
13,-0.00661327946248
14,0.00154017348831
15,0.00688907057479
16,0.00622811226978
17,0.0107819228927
18,0.00647340884193
19,0.00596864394312
20,0.000974825144601
21,-0.00149020384467
22,-0.00326908434569
23,-0.00959340536926
24,-0.00557614015471
25,-0.0135624971926
26,-0.0156662479223
27,-0.0125614130856
28,-0.0223450547538
29,-0.0129816987496
30,-0.00989306920138
31,-0.00498399549463
32,-0.0018503608851
33,0.00236329412776
34,0.00157033001286
35,0.00138762997301
36,0.00365868375593
37,0.0133622817989
38,0.0112082311399
39,0.00553528689357
40,-0.00582421374922
41,-0.00323707904163
42,0.00932912361884
43,0.00547247071425
44,0.000956469124734
45,-0.00544072143006
46,-0.00197302008675
47,0.00683065206024
48,0.0162866343437
49,0.0259814137781
50,0.023992384412
51,0.0296634265726
52,0.0278766919928
53,0.0181861623819
54,0.0179617754385
55,0.0173853358901
56,0.0105325750719
57,0.0104415733427
58,0.0218964147027
59,0.0267645197971
60,0.0329807059138
61,0.0384850079632
62,0.0236813858743
63,0.0243886578835
64,0.0185620169995
65,0.00762215365764
66,0.00152963545223
67,0.000212726967375
68,0.000209403093841
69,0.00288962832013
70,0.00465103549971
71,0.00537672139407
72,-0.00476557542993
73,-0.00166379988136
74,-0.0135499297641
75,-0.0106654646625
76,-0.0100299941101
77,-0.0122356475858
78,-0.00194883682284
79,0.00213542339758
80,0.00966481873495
81,0.0126382463564
82,0.0191490744357
83,0.0196119396933
84,0.018786568879
85,0.00687287536397
86,0.00522683703121
87,-0.0122724006712
88,-0.016297449419
89,-0.0383782585613
90,-0.0309259075258
91,-0.0258787419918
92,-0.0453732934884
93,-0.0569297169695
94,-0.0437560534246
95,-0.0445560029366
96,-0.0385942485578
97,-0.0101463408366
98,-0.014245203906
99,-0.0124881924678
100,-0.0035071035617
101,-0.00115731607137
102,-0.0172219524793
103,-0.0178160114473
104,0.00436086513542
105,0.0147908282733
106,0.0121222705358
107,0.0175184025716
108,0.0187787040301
109,0.0188366539603
110,0.0122413668453
111,0.00616186058408
112,-0.00835485597669
113,-0.0189033132222
114,-0.0122732931156
115,-0.00439336339167
116,-0.000312388293734
117,-0.00536490715034
118,-0.00521448333549
119,-0.00365294456221
120,0.00683513369978
121,0.0129166178159
122,0.0166417300355
123,0.0140781161563
124,0.0144475870158
125,0.00699491047884
126,0.0082517768993
127,0.0101510841588
128,0.011079686434
129,0.000323644204713
130,0.000295867745214
131,-0.00321548248409
132,-0.0104696690176
133,-0.0196469299908
134,-0.0150226772168
135,-0.00771499397848
136,-0.00940780837523
137,-0.017896085593
138,-0.0272039214491
139,-0.0451616016712
140,-0.0350166166086
141,-0.0232639629941
142,-0.00653796539522
143,0.00504770426514
144,0.0044776310946
145,0.00537978768523
146,0.0028462456988
147,0.0167420113657
148,0.0283454958682
149,0.0401774246141
150,0.023161103284
151,0.0121836280587
152,0.0128301298671
153,0.0178213451843
154,0.015483734161
155,0.00913231939184
156,0.0120732362059
157,0.00654341921548
158,0.00743554297754
159,0.0144693443639
160,0.0083433088077
161,0.0104897672475
162,0.00879122744245
163,0.00784857252072
164,0.00756068727284
165,0.0060838274117
166,0.00524359976533
167,0.0042108173597
168,0.00273815606049
169,0.00615822095174
170,0.00309938937622
171,-0.00302680907351
172,-0.0105682738816
173,-0.00596157449774
174,-0.00780502067203
175,-0.0050232454282
176,-0.00068776200588
177,0.00364116788068
178,0.00581276614141
179,0.00876952299271
180,0.00198546401646
181,0.00126542517643
182,-0.00227733281846
183,-0.00383734270495
184,0.00437485507382
185,0.00458521810717
186,0.00580373220339
187,0.00561386141834
188,0.0056128668731
189,-0.00423830548174
190,-5.38408874e-05
191,0.00427845984962
192,0.0112173164584
193,0.00389630356426
194,0.00254507335815
195,0.0044436302218
196,0.00293673710335
197,0.0105657563683
198,0.00755142920291
199,0.00424846137915
200,0.00420876429114
201,0.0101877830259
202,0.0283275675969
203,0.0207325474445
204,0.0294812646594
205,0.0228975478199
206,0.0188618277749
207,0.0172155423016
208,0.0129919965579
209,0.0155780702345
210,0.00443531771298
211,0.00790543484514
212,0.0162304661519
213,0.00712544760665
214,-0.00346325300824
215,-0.00467168547732
216,0.00100498213
217,0.000131434207773
218,0.00196910987456
219,0.00632547925352
220,0.00347096355254
221,0.000537824943878
222,0.00248498839817
223,0.00045290878413
224,-0.000802230974333
225,-0.00490903144716
226,-0.00825358899892
227,-0.00591916952547
228,-6.19960670321e-05
229,0.0100565883084
230,0.0143787241485
231,0.0196553623873
232,0.0209924380416
233,0.0172714131551
234,0.0160248103071
235,0.00558424900394
236,-0.00886599369356
237,-0.0153122828982
238,-0.00492041881744
239,-0.00837946845827
240,-0.00134959701878
241,0.00239038608354
242,0.00358234742251
243,0.0119676095052
244,0.00855217556232
245,0.00500234831903
246,0.00503537114307
247,0.00463724901318
248,0.00574815214715
249,0.00397386271383
250,0.00406258765904
251,0.00449895076035
252,0.0116278015768
253,0.0170272265888
254,0.0194578023077
255,0.0155391662133
256,0.0137065442286
257,0.0193084528969
258,0.0125095301713
259,0.0113126284666
260,0.0132862112945
261,0.00172745636016
262,-0.000552082644022
263,-0.00158409185915
264,-0.0109334033861
265,-0.00555474820992
266,-0.0019931157417
267,0.00768689701829
268,0.00947090817544
269,0.00531778101415
270,0.0013316752007
271,-0.00402345781901
272,-0.000376242587016
273,0.00512579648148
274,0.00851329625272
275,0.0081719443996
276,0.0064722522029
277,0.0101114828371
278,0.0142751482107
279,0.0126807967961
280,0.0111267380853
281,0.00797066996386
282,0.0038181945487
283,0.00367315445013
284,0.00652268963373
285,0.00464969488174
286,0.0100208564864
287,0.0108983921057
288,0.0160259361592
289,0.0208904224697
